"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,9,5,1439,"1449",-10,1729,1750,-21,"UA",501,"N423UA","LGA","IAH",205,1416,14,49,"2013-09-05T18:00:00Z"
2013,9,6,2001,"2010",-9,2155,2229,-34,"EV",4085,"N27152","EWR","OMA",144,1134,20,10,"2013-09-07T00:00:00Z"
2013,12,28,640,"645",-5,852,859,-7,"9E",3769,"N8884E","EWR","CVG",89,569,6,45,"2013-12-28T11:00:00Z"
2013,11,14,2156,"2150",6,2304,2311,-7,"EV",3846,"N29906","EWR","ROC",46,246,21,50,"2013-11-15T02:00:00Z"
2013,9,5,1323,"1329",-6,1517,1529,-12,"MQ",3340,"N849MQ","LGA","DTW",91,502,13,29,"2013-09-05T17:00:00Z"
2013,7,29,2109,"2110",-1,2226,2243,-17,"B6",702,"N374JB","JFK","BUF",54,301,21,10,"2013-07-30T01:00:00Z"
2013,6,21,1428,"1430",-2,1722,1742,-20,"UA",1558,"N17229","EWR","SFO",337,2565,14,30,"2013-06-21T18:00:00Z"
2013,2,17,1853,"1900",-7,2009,2018,-9,"EV",5714,"N830AS","JFK","IAD",48,228,19,0,"2013-02-18T00:00:00Z"
2013,10,18,1600,"1608",-8,1753,1752,1,"B6",1105,"N309JB","JFK","ORD",131,740,16,8,"2013-10-18T20:00:00Z"
2013,8,14,630,"630",0,834,837,-3,"EV",4393,"N12142","EWR","IND",102,645,6,30,"2013-08-14T10:00:00Z"
2013,1,27,1137,"1140",-3,1303,1255,8,"EV",4264,"N48901","EWR","BTV",54,266,11,40,"2013-01-27T16:00:00Z"
2013,1,31,2222,"1945",157,2343,2105,158,"EV",4108,"N11176","EWR","IAD",52,212,19,45,"2013-02-01T00:00:00Z"
2013,12,12,1558,"1600",-2,1858,1909,-11,"DL",2459,"N3735D","JFK","MCO",135,944,16,0,"2013-12-12T21:00:00Z"
2013,1,15,1407,"1350",17,1552,1518,34,"EV",4171,"N12564","EWR","MSN",150,799,13,50,"2013-01-15T18:00:00Z"
2013,3,27,1441,"1445",-4,1657,1710,-13,"MQ",4669,"N512MQ","LGA","ATL",106,762,14,45,"2013-03-27T18:00:00Z"
2013,2,19,853,"855",-2,1101,1102,-1,"EV",5084,"N166PQ","EWR","DTW",86,488,8,55,"2013-02-19T13:00:00Z"
2013,9,29,1427,"1429",-2,1530,1548,-18,"B6",286,"N306JB","JFK","ROC",45,264,14,29,"2013-09-29T18:00:00Z"
2013,3,5,1021,"1020",1,1314,1330,-16,"AA",731,"N3CLAA","LGA","DFW",207,1389,10,20,"2013-03-05T15:00:00Z"
2013,6,3,800,"805",-5,1124,1103,21,"DL",2395,"N342NW","LGA","PBI",162,1035,8,5,"2013-06-03T12:00:00Z"
2013,8,19,1445,"1446",-1,1730,1727,3,"UA",1254,"N33266","LGA","IAH",205,1416,14,46,"2013-08-19T18:00:00Z"
2013,11,27,702,"705",-3,1223,1156,27,"B6",3,"N657JB","JFK","SJU",200,1598,7,5,"2013-11-27T12:00:00Z"
2013,1,12,1748,"1800",-12,1946,2014,-28,"DL",2019,"N359NW","LGA","MSP",161,1020,18,0,"2013-01-12T23:00:00Z"
2013,2,19,919,"920",-1,1048,1042,6,"B6",108,"N206JB","JFK","BUF",56,301,9,20,"2013-02-19T14:00:00Z"
2013,1,4,848,"900",-12,1108,1110,-2,"MQ",4478,"N736MQ","LGA","DTW",95,502,9,0,"2013-01-04T14:00:00Z"
2013,12,13,752,"759",-7,1004,1034,-30,"DL",2457,"N302NB","LGA","MSY",166,1183,7,59,"2013-12-13T12:00:00Z"
2013,10,28,2009,"2016",-7,2131,2128,3,"EV",4312,"N17560","EWR","DCA",45,199,20,16,"2013-10-29T00:00:00Z"
2013,4,21,748,"755",-7,946,949,-3,"US",1733,"N539UW","LGA","CLT",93,544,7,55,"2013-04-21T11:00:00Z"
2013,4,29,1351,"1359",-8,1448,1519,-31,"9E",3354,"N604LR","JFK","BOS",33,187,13,59,"2013-04-29T17:00:00Z"
2013,4,18,1838,"1755",43,1956,1930,26,"WN",3962,"N430WN","LGA","MDW",108,725,17,55,"2013-04-18T21:00:00Z"
2013,3,4,1859,"1910",-11,2046,2055,-9,"MQ",4569,"N736MQ","LGA","RDU",67,431,19,10,"2013-03-05T00:00:00Z"
2013,4,5,1854,"1855",-1,2131,2154,-23,"UA",358,"N577UA","LGA","IAH",179,1416,18,55,"2013-04-05T22:00:00Z"
2013,3,27,1553,"1529",24,1740,1733,7,"EV",4667,"N15985","EWR","MSP",146,1008,15,29,"2013-03-27T19:00:00Z"
2013,9,4,2149,"2200",-11,2257,2312,-15,"9E",3525,"N925XJ","LGA","SYR",41,198,22,0,"2013-09-05T02:00:00Z"
2013,3,6,1808,"1715",53,2102,2024,38,"DL",1779,"N331NW","LGA","FLL",141,1076,17,15,"2013-03-06T22:00:00Z"
2013,5,8,1836,"1740",56,2102,1935,87,"WN",1596,"N431WN","EWR","STL",133,872,17,40,"2013-05-08T21:00:00Z"
2013,10,25,1154,"1205",-11,1334,1350,-16,"MQ",3404,"N814MQ","LGA","RDU",76,431,12,5,"2013-10-25T16:00:00Z"
2013,3,5,2019,"2021",-2,2144,2159,-15,"UA",1464,"N27722","EWR","CLE",65,404,20,21,"2013-03-06T01:00:00Z"
2013,3,20,2216,"2100",76,13,2315,58,"EV",3817,"N10156","EWR","SDF",101,642,21,0,"2013-03-21T01:00:00Z"
2013,7,30,1510,"1520",-10,1642,1710,-28,"AA",341,"N436AA","LGA","ORD",112,733,15,20,"2013-07-30T19:00:00Z"
2013,4,22,1614,"1600",14,1757,1720,37,"US",2181,"N737US","LGA","DCA",43,214,16,0,"2013-04-22T20:00:00Z"
2013,8,24,1615,"1620",-5,1844,1932,-48,"DL",706,"N3755D","JFK","AUS",186,1521,16,20,"2013-08-24T20:00:00Z"
2013,6,23,613,"615",-2,904,910,-6,"AA",1895,"N3BRAA","EWR","MIA",148,1085,6,15,"2013-06-23T10:00:00Z"
2013,4,10,1339,"1339",0,1634,1655,-21,"B6",209,"N662JB","JFK","LGB",327,2465,13,39,"2013-04-10T17:00:00Z"
2013,4,30,1755,"1800",-5,1903,1915,-12,"US",2185,"N763US","LGA","DCA",47,214,18,0,"2013-04-30T22:00:00Z"
2013,2,2,1157,"1205",-8,1504,1520,-16,"AA",743,"N477AA","LGA","DFW",223,1389,12,5,"2013-02-02T17:00:00Z"
2013,2,20,1906,"1910",-4,2159,2232,-33,"DL",2159,"N399DA","JFK","MCO",145,944,19,10,"2013-02-21T00:00:00Z"
2013,1,14,806,"759",7,1031,1039,-8,"DL",2047,"N663DN","LGA","ATL",121,762,7,59,"2013-01-14T12:00:00Z"
2013,8,21,1722,"1720",2,1917,1942,-25,"UA",296,"N474UA","EWR","PHX",267,2133,17,20,"2013-08-21T21:00:00Z"
2013,7,5,644,"645",-1,911,845,26,"B6",675,"N328JB","JFK","MSY",180,1182,6,45,"2013-07-05T10:00:00Z"
2013,11,11,931,"933",-2,1027,1045,-18,"UA",578,"N447UA","EWR","BOS",39,200,9,33,"2013-11-11T14:00:00Z"
2013,2,14,559,"605",-6,804,805,-1,"MQ",4401,"N711MQ","LGA","DTW",83,502,6,5,"2013-02-14T11:00:00Z"
2013,6,21,1733,"1735",-2,1841,1906,-25,"DL",2383,"N349NW","LGA","PWM",48,269,17,35,"2013-06-21T21:00:00Z"
2013,12,5,1530,"1455",35,1819,1802,17,"UA",1186,"N38727","EWR","MIA",148,1085,14,55,"2013-12-05T19:00:00Z"
2013,11,8,1832,"1830",2,2042,2047,-5,"DL",415,"N970DL","JFK","DTW",92,509,18,30,"2013-11-08T23:00:00Z"
2013,7,27,1525,"1519",6,1810,1802,8,"UA",1695,"N31412","EWR","IAH",198,1400,15,19,"2013-07-27T19:00:00Z"
2013,5,23,813,"811",2,929,921,8,"EV",4302,"N19554","EWR","MHT",50,209,8,11,"2013-05-23T12:00:00Z"
2013,8,9,1917,"1830",47,2117,2015,62,"AA",2019,"N426AA","LGA","STL",128,888,18,30,"2013-08-09T22:00:00Z"
2013,7,21,558,"605",-7,729,749,-20,"DL",1279,"N349NB","LGA","MEM",130,963,6,5,"2013-07-21T10:00:00Z"
2013,8,14,1655,"1705",-10,1941,2020,-39,"AA",1999,"N3CPAA","EWR","MIA",148,1085,17,5,"2013-08-14T21:00:00Z"
2013,12,13,1613,"1600",13,1943,1948,-5,"DL",409,"N624AG","JFK","SFO",349,2586,16,0,"2013-12-13T21:00:00Z"
2013,9,9,1757,"1805",-8,1951,1953,-2,"OO",5568,"N780SK","LGA","CLE",72,419,18,5,"2013-09-09T22:00:00Z"
2013,4,3,1154,"1200",-6,1317,1331,-14,"UA",701,"N826UA","EWR","ORD",125,719,12,0,"2013-04-03T16:00:00Z"
2013,7,29,917,"915",2,1205,1210,-5,"AA",1,"N339AA","JFK","LAX",323,2475,9,15,"2013-07-29T13:00:00Z"
2013,2,13,1134,"1125",9,1602,1620,-18,"DL",315,"N3732J","JFK","SJU",190,1598,11,25,"2013-02-13T16:00:00Z"
2013,11,5,1928,"1930",-2,2159,2141,18,"EV",4543,"N17169","EWR","DSM",177,1017,19,30,"2013-11-06T00:00:00Z"
2013,10,13,1400,"1355",5,1613,1602,11,"US",686,"N649AW","EWR","PHX",296,2133,13,55,"2013-10-13T17:00:00Z"
2013,2,16,732,"732",0,1021,1038,-17,"UA",706,"N451UA","LGA","IAH",210,1416,7,32,"2013-02-16T12:00:00Z"
2013,3,6,720,"730",-10,1007,1034,-27,"UA",1042,"N23708","LGA","IAH",201,1416,7,30,"2013-03-06T12:00:00Z"
2013,10,19,649,"655",-6,757,809,-12,"B6",318,"N266JB","JFK","BOS",40,187,6,55,"2013-10-19T10:00:00Z"
2013,1,30,955,"959",-4,1216,1248,-32,"B6",197,"N643JB","JFK","LAS",304,2248,9,59,"2013-01-30T14:00:00Z"
2013,11,15,1549,"1550",-1,1847,1910,-23,"DL",2280,"N940DL","JFK","FLL",157,1069,15,50,"2013-11-15T20:00:00Z"
2013,11,30,624,"630",-6,733,745,-12,"EV",4533,"N12563","EWR","BUF",52,282,6,30,"2013-11-30T11:00:00Z"
2013,11,2,1258,"1305",-7,1540,1610,-30,"WN",1830,"N271LV","EWR","AUS",207,1504,13,5,"2013-11-02T17:00:00Z"
2013,11,28,1835,"1830",5,2141,2143,-2,"DL",413,"N993DL","JFK","MIA",161,1089,18,30,"2013-11-28T23:00:00Z"
2013,6,24,1427,"1329",58,1727,1619,68,"UA",1122,"N77296","EWR","PBI",142,1023,13,29,"2013-06-24T17:00:00Z"
2013,6,11,941,"932",9,1259,1236,23,"B6",77,"N517JB","JFK","FLL",159,1069,9,32,"2013-06-11T13:00:00Z"
2013,10,1,1509,"1505",4,1808,1830,-22,"AA",145,"N5EXAA","JFK","MIA",137,1089,15,5,"2013-10-01T19:00:00Z"
2013,7,29,2058,"2029",29,2311,2248,23,"EV",5804,"N11187","EWR","OMA",165,1134,20,29,"2013-07-30T00:00:00Z"
2013,9,19,1025,"1029",-4,1144,1149,-5,"EV",4510,"N11113","EWR","MKE",117,725,10,29,"2013-09-19T14:00:00Z"
2013,10,11,904,"900",4,1140,1206,-26,"UA",1581,"N68453","EWR","SEA",302,2402,9,0,"2013-10-11T13:00:00Z"
2013,8,29,1729,"1730",-1,1900,1910,-10,"WN",318,"N725SW","EWR","STL",116,872,17,30,"2013-08-29T21:00:00Z"
2013,9,20,1240,"1030",130,1552,1340,132,"VX",187,"N642VA","EWR","SFO",340,2565,10,30,"2013-09-20T14:00:00Z"
2013,9,7,1716,"1720",-4,1941,2030,-49,"AA",291,"N3CTAA","JFK","AUS",185,1521,17,20,"2013-09-07T21:00:00Z"
2013,4,25,1012,"1015",-3,1243,1205,38,"US",1435,"N124US","EWR","CLT",94,529,10,15,"2013-04-25T14:00:00Z"
2013,10,18,2000,"2000",0,2308,2315,-7,"VX",415,"N631VA","JFK","LAX",339,2475,20,0,"2013-10-19T00:00:00Z"
2013,9,21,1636,"1645",-9,1819,1835,-16,"DL",545,"N374NW","EWR","DTW",77,488,16,45,"2013-09-21T20:00:00Z"
2013,6,28,757,"800",-3,857,922,-25,"UA",1199,"N23707","EWR","BOS",36,200,8,0,"2013-06-28T12:00:00Z"
2013,8,22,1626,"1555",31,1734,1739,-5,"9E",3459,"N927XJ","JFK","BNA",106,765,15,55,"2013-08-22T19:00:00Z"
2013,3,27,1955,"2015",-20,2206,2210,-4,"MQ",4555,"N711MQ","LGA","CMH",73,479,20,15,"2013-03-28T00:00:00Z"
2013,4,24,2217,"2130",47,111,16,55,"B6",383,"N635JB","LGA","FLL",155,1076,21,30,"2013-04-25T01:00:00Z"
2013,8,11,1340,"1325",15,1505,1505,0,"MQ",3493,"N717MQ","LGA","CLE",66,419,13,25,"2013-08-11T17:00:00Z"
2013,1,20,1128,"1129",-1,1422,1419,3,"B6",523,"N645JB","EWR","MCO",143,937,11,29,"2013-01-20T16:00:00Z"
2013,5,19,1939,"1900",39,2100,2048,12,"EV",5038,"N758EV","LGA","BHM",121,866,19,0,"2013-05-19T23:00:00Z"
2013,6,15,1826,"1835",-9,2001,2010,-9,"MQ",3674,"N511MQ","LGA","CLE",62,419,18,35,"2013-06-15T22:00:00Z"
2013,1,23,1901,"1905",-4,2206,2225,-19,"AA",21,"N339AA","JFK","LAX",341,2475,19,5,"2013-01-24T00:00:00Z"
2013,12,23,917,"856",21,1221,1206,15,"UA",482,"N403UA","EWR","FLL",163,1065,8,56,"2013-12-23T13:00:00Z"
2013,10,25,919,"925",-6,1029,1033,-4,"B6",1634,"N323JB","JFK","BTV",50,266,9,25,"2013-10-25T13:00:00Z"
2013,4,15,1921,"1908",13,2208,2207,1,"UA",1247,"N14237","EWR","SAN",329,2425,19,8,"2013-04-15T23:00:00Z"
2013,5,18,1931,"1940",-9,2216,2239,-23,"DL",1435,"N945DL","LGA","TPA",143,1010,19,40,"2013-05-18T23:00:00Z"
2013,8,26,1022,"1029",-7,1251,1320,-29,"B6",1,"N561JB","JFK","FLL",131,1069,10,29,"2013-08-26T14:00:00Z"
2013,10,6,2001,"2000",1,2257,2328,-31,"UA",1651,"N33266","EWR","SFO",332,2565,20,0,"2013-10-07T00:00:00Z"
2013,1,19,1614,"1555",19,1750,1746,4,"B6",1053,"N179JB","JFK","PIT",68,340,15,55,"2013-01-19T20:00:00Z"
2013,9,16,1828,"1830",-2,2100,2142,-42,"DL",1543,"N711ZX","JFK","SEA",311,2422,18,30,"2013-09-16T22:00:00Z"
2013,4,8,631,"620",11,800,802,-2,"UA",1261,"N75432","EWR","CLE",67,404,6,20,"2013-04-08T10:00:00Z"
2013,9,5,756,"804",-8,929,958,-29,"EV",5242,"N717EV","LGA","GSO",67,461,8,4,"2013-09-05T12:00:00Z"
2013,12,5,1614,"1440",94,1808,1644,84,"DL",1231,"N993DL","LGA","DTW",91,502,14,40,"2013-12-05T19:00:00Z"
2013,1,19,1604,"1610",-6,1735,1800,-25,"AA",341,"N4XCAA","LGA","ORD",126,733,16,10,"2013-01-19T21:00:00Z"
2013,5,24,917,"918",-1,1153,1204,-11,"B6",183,"N607JB","JFK","MCO",134,944,9,18,"2013-05-24T13:00:00Z"
2013,1,23,1326,"1330",-4,1547,1605,-18,"DL",2043,"N3753","JFK","ATL",118,760,13,30,"2013-01-23T18:00:00Z"
2013,11,19,1447,"1455",-8,1620,1630,-10,"MQ",3231,"N601MQ","JFK","PIT",66,340,14,55,"2013-11-19T19:00:00Z"
2013,2,8,NA,"2020",NA,NA,2245,NA,"MQ",4662,"N525MQ","LGA","ATL",NA,762,20,20,"2013-02-09T01:00:00Z"
2013,1,6,1226,"1200",26,1506,1430,36,"MQ",4658,"N856MQ","LGA","ATL",138,762,12,0,"2013-01-06T17:00:00Z"
2013,12,21,1202,"1205",-3,1326,1325,1,"WN",632,"N908WN","EWR","MDW",123,711,12,5,"2013-12-21T17:00:00Z"
2013,1,27,541,"540",1,824,850,-26,"AA",1141,"N5DSAA","JFK","MIA",140,1089,5,40,"2013-01-27T10:00:00Z"
2013,11,26,1522,"1523",-1,1644,1658,-14,"UA",1571,"N16234","EWR","ORD",123,719,15,23,"2013-11-26T20:00:00Z"
2013,3,10,1054,"1105",-11,1336,1430,-54,"UA",642,"N505UA","JFK","SFO",321,2586,11,5,"2013-03-10T15:00:00Z"
2013,8,9,2005,"1825",100,2328,2133,115,"UA",236,"N490UA","EWR","MIA",157,1085,18,25,"2013-08-09T22:00:00Z"
2013,7,9,1950,"1855",55,2341,2205,96,"VX",169,"N530VA","EWR","LAX",305,2454,18,55,"2013-07-09T22:00:00Z"
2013,9,11,843,"850",-7,1025,1045,-20,"MQ",3407,"N531MQ","LGA","CMH",69,479,8,50,"2013-09-11T12:00:00Z"
2013,9,2,2157,"2005",112,2339,2130,129,"MQ",3604,"N508MQ","EWR","ORD",130,719,20,5,"2013-09-03T00:00:00Z"
2013,4,18,801,"802",-1,944,928,16,"EV",3816,"N15986","EWR","PIT",57,319,8,2,"2013-04-18T12:00:00Z"
2013,3,19,1640,"1640",0,2022,1955,27,"AA",773,"N4YKAA","LGA","DFW",230,1389,16,40,"2013-03-19T20:00:00Z"
2013,6,21,1908,"1900",8,2045,2051,-6,"UA",1575,"N37462","EWR","ORD",99,719,19,0,"2013-06-21T23:00:00Z"
2013,4,21,2109,"2114",-5,2357,2342,15,"EV",4631,"N15572","EWR","JAX",144,820,21,14,"2013-04-22T01:00:00Z"
2013,12,3,1213,"1219",-6,1442,1444,-2,"EV",4396,"N11113","EWR","MSY",178,1167,12,19,"2013-12-03T17:00:00Z"
2013,6,14,1441,"1440",1,1745,1749,-4,"DL",1902,"N980DL","LGA","PBI",128,1035,14,40,"2013-06-14T18:00:00Z"
2013,6,14,NA,"915",NA,NA,1033,NA,"9E",4258,NA,"JFK","BWI",NA,184,9,15,"2013-06-14T13:00:00Z"
2013,12,9,856,"900",-4,1350,1350,0,"DL",404,"N707TW","JFK","SJU",200,1598,9,0,"2013-12-09T14:00:00Z"
2013,4,22,758,"759",-1,1048,1048,0,"UA",1028,"N37267","EWR","DFW",194,1372,7,59,"2013-04-22T11:00:00Z"
2013,6,14,1154,"1200",-6,1312,1309,3,"US",2126,"N965UW","LGA","BOS",37,184,12,0,"2013-06-14T16:00:00Z"
2013,10,8,2218,"1930",168,2348,2124,144,"9E",3331,"N921XJ","JFK","RDU",69,427,19,30,"2013-10-08T23:00:00Z"
2013,1,30,1847,"1815",32,2041,2026,15,"DL",2019,"N312US","LGA","MSP",141,1020,18,15,"2013-01-30T23:00:00Z"
2013,11,13,1718,"1725",-7,1948,2028,-40,"UA",308,"N457UA","EWR","IAH",184,1400,17,25,"2013-11-13T22:00:00Z"
2013,7,29,1659,"1659",0,1813,1823,-10,"EV",4091,"N34111","EWR","IAD",44,212,16,59,"2013-07-29T20:00:00Z"
2013,5,12,1934,"1845",49,2317,2156,81,"DL",2391,"N901DE","JFK","TPA",161,1005,18,45,"2013-05-12T22:00:00Z"
2013,3,29,604,"610",-6,900,925,-25,"UA",797,"N555UA","JFK","LAX",329,2475,6,10,"2013-03-29T10:00:00Z"
2013,7,16,1448,"1448",0,1702,1717,-15,"EV",4336,"N14570","EWR","ATL",109,746,14,48,"2013-07-16T18:00:00Z"
2013,10,24,1548,"1540",8,1704,1651,13,"US",1714,"N755US","LGA","PHL",37,96,15,40,"2013-10-24T19:00:00Z"
2013,6,29,NA,"820",NA,NA,1135,NA,"AA",2267,"N3AXAA","LGA","MIA",NA,1096,8,20,"2013-06-29T12:00:00Z"
2013,11,22,1431,"1429",2,1718,1727,-9,"DL",1902,"N317NB","LGA","PBI",148,1035,14,29,"2013-11-22T19:00:00Z"
2013,10,13,728,"735",-7,1017,1035,-18,"AA",2279,"N3CAAA","LGA","MIA",145,1096,7,35,"2013-10-13T11:00:00Z"
2013,5,20,1448,"1450",-2,1720,1746,-26,"B6",629,"N192JB","JFK","HOU",190,1428,14,50,"2013-05-20T18:00:00Z"
2013,3,10,2022,"1935",47,2323,2316,7,"B6",645,"N784JB","JFK","SFO",328,2586,19,35,"2013-03-10T23:00:00Z"
2013,10,18,1553,"1600",-7,1728,1739,-11,"UA",689,"N833UA","LGA","ORD",122,733,16,0,"2013-10-18T20:00:00Z"
2013,9,7,1452,"1500",-8,1742,1801,-19,"DL",2181,"N963DL","LGA","MCO",133,950,15,0,"2013-09-07T19:00:00Z"
2013,2,25,1437,"1357",40,1544,1513,31,"EV",4670,"N17115","EWR","IAD",47,212,13,57,"2013-02-25T18:00:00Z"
2013,7,17,1501,"1453",8,1700,1652,8,"EV",4111,"N14171","EWR","CHS",86,628,14,53,"2013-07-17T18:00:00Z"
2013,3,16,2003,"2005",-2,2336,2330,6,"VX",415,"N622VA","JFK","LAX",366,2475,20,5,"2013-03-17T00:00:00Z"
2013,11,18,850,"855",-5,958,1025,-27,"EV",5220,"N713EV","LGA","ROC",45,254,8,55,"2013-11-18T13:00:00Z"
2013,6,5,828,"837",-9,1039,1044,-5,"EV",4364,"N14174","EWR","MCI",158,1092,8,37,"2013-06-05T12:00:00Z"
2013,1,25,930,"935",-5,1239,1235,4,"VX",251,"N843VA","JFK","LAS",336,2248,9,35,"2013-01-25T14:00:00Z"
2013,11,28,1414,"1419",-5,1729,1714,15,"B6",561,"N552JB","LGA","PBI",168,1035,14,19,"2013-11-28T19:00:00Z"
2013,5,15,606,"613",-7,922,935,-13,"UA",303,"N508UA","JFK","SFO",351,2586,6,13,"2013-05-15T10:00:00Z"
2013,5,2,1727,"1730",-3,1939,1956,-17,"F9",419,"N263AV","LGA","DEN",214,1620,17,30,"2013-05-02T21:00:00Z"
2013,8,28,858,"900",-2,1101,1120,-19,"DL",485,"N326NB","EWR","ATL",93,746,9,0,"2013-08-28T13:00:00Z"
2013,9,21,1136,"1145",-9,1248,1307,-19,"EV",5132,"N722EV","LGA","SYR",37,198,11,45,"2013-09-21T15:00:00Z"
2013,8,13,1152,"1110",42,1501,1413,48,"DL",1875,"N312US","LGA","TPA",145,1010,11,10,"2013-08-13T15:00:00Z"
2013,1,28,851,"900",-9,1143,1216,-33,"UA",1405,"N17719","LGA","IAH",206,1416,9,0,"2013-01-28T14:00:00Z"
2013,9,16,1728,"1730",-2,1930,1926,4,"US",687,"N655AW","EWR","CLT",81,529,17,30,"2013-09-16T21:00:00Z"
2013,8,5,1853,"1859",-6,2131,2147,-16,"B6",711,"N636JB","JFK","LAS",301,2248,18,59,"2013-08-05T22:00:00Z"
2013,11,2,627,"630",-3,915,840,35,"US",2085,"N179UW","LGA","CLT",125,544,6,30,"2013-11-02T10:00:00Z"
2013,1,23,1337,"1341",-4,1938,1935,3,"UA",15,"N76064","EWR","HNL",639,4963,13,41,"2013-01-23T18:00:00Z"
2013,8,1,1848,"1700",108,1953,1846,67,"UA",1437,"N24212","LGA","ORD",107,733,17,0,"2013-08-01T21:00:00Z"
2013,7,27,1024,"1000",24,1120,1113,7,"US",2122,"N965UW","LGA","BOS",38,184,10,0,"2013-07-27T14:00:00Z"
2013,1,30,1430,"1300",90,1607,1440,87,"AA",329,"N587AA","LGA","ORD",131,733,13,0,"2013-01-30T18:00:00Z"
2013,9,18,1526,"1530",-4,1817,1843,-26,"DL",1163,"N196DN","JFK","LAX",318,2475,15,30,"2013-09-18T19:00:00Z"
2013,12,13,1601,"1600",1,1841,1842,-1,"DL",847,"N314US","LGA","ATL",122,762,16,0,"2013-12-13T21:00:00Z"
2013,10,25,1245,"1248",-3,1438,1450,-12,"DL",1131,"N338NW","LGA","DTW",79,502,12,48,"2013-10-25T16:00:00Z"
2013,1,9,917,"830",47,1149,1106,43,"F9",835,"N206FR","LGA","DEN",244,1620,8,30,"2013-01-09T13:00:00Z"
2013,7,28,1422,"1425",-3,1631,1625,6,"EV",4949,"N716EV","LGA","GSO",74,461,14,25,"2013-07-28T18:00:00Z"
2013,2,6,908,"840",28,1044,1030,14,"MQ",4521,"N736MQ","LGA","RDU",67,431,8,40,"2013-02-06T13:00:00Z"
2013,12,24,1154,"1200",-6,1512,1510,2,"AA",3,"N323AA","JFK","LAX",345,2475,12,0,"2013-12-24T17:00:00Z"
2013,8,25,825,"829",-4,925,947,-22,"9E",3981,"N8968E","JFK","MVY",37,173,8,29,"2013-08-25T12:00:00Z"
2013,3,6,1100,"1048",12,1301,1301,0,"EV",4666,"N22909","EWR","IND",96,645,10,48,"2013-03-06T15:00:00Z"
2013,6,23,1301,"1300",1,1518,1529,-11,"UA",408,"N411UA","EWR","LAS",293,2227,13,0,"2013-06-23T17:00:00Z"
2013,12,6,844,"835",9,1052,1051,1,"EV",4945,"N720EV","LGA","CLT",91,544,8,35,"2013-12-06T13:00:00Z"
2013,11,18,1337,"1345",-8,1507,1520,-13,"MQ",3305,"N509MQ","LGA","RDU",68,431,13,45,"2013-11-18T18:00:00Z"
2013,12,16,628,"630",-2,822,835,-13,"US",2052,"N169UW","EWR","CLT",87,529,6,30,"2013-12-16T11:00:00Z"
2013,12,22,1741,"1745",-4,2045,2104,-19,"DL",2449,"N339NB","LGA","FLL",159,1076,17,45,"2013-12-22T22:00:00Z"
2013,10,22,555,"600",-5,742,751,-9,"DL",731,"N343NW","LGA","DTW",87,502,6,0,"2013-10-22T10:00:00Z"
2013,8,23,1049,"1055",-6,1336,1358,-22,"B6",971,"N665JB","LGA","FLL",145,1076,10,55,"2013-08-23T14:00:00Z"
2013,7,4,1057,"1100",-3,1334,1355,-21,"DL",2445,"N918DL","LGA","MCO",133,950,11,0,"2013-07-04T15:00:00Z"
2013,8,26,2118,"2130",-12,2400,14,-14,"B6",1371,"N635JB","LGA","FLL",138,1076,21,30,"2013-08-27T01:00:00Z"
2013,2,9,1722,"1655",27,1944,1940,4,"UA",1580,"N27421","EWR","LAS",299,2227,16,55,"2013-02-09T21:00:00Z"
2013,5,6,1255,"1300",-5,1638,1645,-7,"DL",315,"N3757D","JFK","SJU",198,1598,13,0,"2013-05-06T17:00:00Z"
2013,1,25,957,"950",7,1120,1130,-10,"WN",1964,"N424WN","LGA","MKE",122,738,9,50,"2013-01-25T14:00:00Z"
2013,6,6,1103,"1110",-7,1237,1251,-14,"EV",5273,"N709EV","LGA","PIT",63,335,11,10,"2013-06-06T15:00:00Z"
2013,11,11,1929,"1909",20,2036,2050,-14,"9E",2937,"N834AY","JFK","IAD",48,228,19,9,"2013-11-12T00:00:00Z"
2013,4,25,826,"830",-4,1041,1108,-27,"DL",27,"N982DL","JFK","ATL",111,760,8,30,"2013-04-25T12:00:00Z"
2013,3,25,1449,"1455",-6,1609,1632,-23,"9E",3318,"N932XJ","JFK","BUF",54,301,14,55,"2013-03-25T18:00:00Z"
2013,10,1,804,"810",-6,938,955,-17,"MQ",3272,"N811MQ","LGA","CLE",65,419,8,10,"2013-10-01T12:00:00Z"
2013,5,21,1557,"1555",2,1833,1849,-16,"DL",161,"N3764D","JFK","LAS",298,2248,15,55,"2013-05-21T19:00:00Z"
2013,6,14,2329,"2245",44,43,2357,46,"B6",22,"N334JB","JFK","SYR",41,209,22,45,"2013-06-15T02:00:00Z"
2013,12,10,NA,"1259",NA,NA,1454,NA,"MQ",3388,"N824MQ","LGA","CMH",NA,479,12,59,"2013-12-10T17:00:00Z"
2013,3,28,1025,"1030",-5,1358,1355,3,"AA",179,"N335AA","JFK","SFO",347,2586,10,30,"2013-03-28T14:00:00Z"
2013,12,13,926,"905",21,1122,1115,7,"DL",181,"N369NW","LGA","DTW",96,502,9,5,"2013-12-13T14:00:00Z"
2013,10,8,822,"825",-3,1120,1148,-28,"UA",397,"N597UA","JFK","SFO",339,2586,8,25,"2013-10-08T12:00:00Z"
